,index,Asset amount,Asset date acquired,Asset type,Respondent ID,Asset data ID,Asset possesion type,debit acc,debit amt,credit acc,credit amt
1918,1918,17000.0,2020-03-31,Machinery,4743.0,AS00001078,Own,equipment,17000.0,equity,17000.0
1919,1919,17000.0,2020-03-31,Machinery,4743.0,AS00001078,Own,equipment,17000.0,equity,17000.0
1920,1920,3500.0,2006-05-18,"Building (factory, office, reception…)",4743.0,AS00001747,Rent,,,,
1921,1921,3500.0,2006-05-18,"Building (factory, office, reception…)",4743.0,AS00001747,Rent,,,,
1922,1922,12000.0,2020-07-16,Machinery,4743.0,AS00001893,Own,equipment,12000.0,equity,12000.0
1923,1923,12000.0,2020-07-16,Machinery,4743.0,AS00001893,Own,equipment,12000.0,equity,12000.0
1924,1924,5000.0,2020-06-30,Machinery,4743.0,AS00001889,Own,equipment,5000.0,equity,5000.0
1925,1925,5000.0,2020-06-30,Machinery,4743.0,AS00001889,Own,equipment,5000.0,equity,5000.0
1926,1926,8000.0,2020-05-20,Machinery,4743.0,AS00001891,Own,equipment,8000.0,equity,8000.0
1927,1927,5000.0,2019-05-19,Machinery,4743.0,AS00001883,Own,equipment,5000.0,equity,5000.0
1928,1928,5000.0,2019-05-19,Machinery,4743.0,AS00001883,Own,equipment,5000.0,equity,5000.0
1929,1929,5000.0,2019-05-19,Machinery,4743.0,AS00001883,Own,equipment,5000.0,equity,5000.0
1930,1930,5000.0,2019-05-19,Machinery,4743.0,AS00001883,Own,equipment,5000.0,equity,5000.0
1931,1931,5300.0,2021-05-31,Machinery,4743.0,AS00003144,Own,equipment,5300.0,equity,5300.0
1932,1932,5300.0,2021-05-31,Machinery,4743.0,AS00003144,Own,equipment,5300.0,equity,5300.0
1933,1933,5300.0,2021-05-31,Machinery,4743.0,AS00003144,Own,equipment,5300.0,equity,5300.0
1934,1934,5300.0,2021-05-31,Other (specify),4743.0,AS00003144,Own,equipment,5300.0,equity,5300.0
1935,1935,4500.0,2021-02-27,Machinery,4743.0,AS00001890,Own,equipment,4500.0,equity,4500.0
1936,1936,4500.0,2021-02-27,Machinery,4743.0,AS00001890,Own,equipment,4500.0,equity,4500.0
1937,1937,4800.0,2021-08-03,Machinery,4743.0,AS00003250,Own,equipment,4800.0,equity,4800.0
1938,1938,4800.0,2021-08-03,Machinery,4743.0,AS00003250,Own,equipment,4800.0,equity,4800.0
1939,1939,19000.0,2021-05-19,Machinery,4743.0,AS00001882,Own,equipment,19000.0,equity,19000.0
1940,1940,19000.0,2021-05-19,Machinery,4743.0,AS00001882,Own,equipment,19000.0,equity,19000.0
1941,1941,19000.0,2021-05-19,Machinery,4743.0,AS00001882,Own,equipment,19000.0,equity,19000.0
1942,1942,17000.0,2021-05-01,Machinery,4743.0,AS00003143,Own,equipment,17000.0,equity,17000.0
1943,1943,17000.0,2021-05-01,Machinery,4743.0,AS00003143,Own,equipment,17000.0,equity,17000.0
1944,1944,17000.0,2021-05-01,Machinery,4743.0,AS00003143,Own,equipment,17000.0,equity,17000.0
1945,1945,60000.0,2019-01-13,Machinery,4743.0,AS00001888,Own,equipment,60000.0,equity,60000.0
1946,1946,60000.0,2019-01-13,Machinery,4743.0,AS00001888,Own,equipment,60000.0,equity,60000.0
1947,1947,25000.0,2019-01-13,Machinery,4743.0,AS00001888,Own,equipment,25000.0,equity,25000.0
1948,1948,5000.0,2020-05-20,Machinery,4743.0,AS00001886,Own,equipment,5000.0,equity,5000.0
1949,1949,5000.0,2020-05-20,Machinery,4743.0,AS00001886,Own,equipment,5000.0,equity,5000.0
1950,1950,5000.0,2020-05-20,Machinery,4743.0,AS00001886,Own,equipment,5000.0,equity,5000.0
1951,1951,7000.0,2017-05-18,"Building (factory, office, reception…)",4743.0,AS00001104,Rent,,,,
1952,1952,7000.0,2017-05-18,"Building (factory, office, reception…)",4743.0,AS00001104,Rent,,,,
1953,1953,7000.0,2017-05-18,"Building (factory, office, reception…)",4743.0,AS00001104,Rent,,,,
1954,1954,3000.0,2006-05-18,"Building (factory, office, reception…)",4743.0,AS00001749,Rent,,,,
1955,1955,3000.0,2006-05-18,"Building (factory, office, reception…)",4743.0,AS00001749,Rent,,,,
1956,1956,2000000.0,2017-05-20,"Building (factory, office, reception…)",4743.0,AS00001885,Own,building,2000000.0,equity,2000000.0
1957,1957,2000000.0,2017-05-20,"Building (factory, office, reception…)",4743.0,AS00001885,Own,building,2000000.0,equity,2000000.0
1958,1958,2000000.0,2017-05-20,"Building (factory, office, reception…)",4743.0,AS00001885,Own,building,2000000.0,equity,2000000.0
1959,1959,2000000.0,2017-05-20,"Building (factory, office, reception…)",4743.0,AS00001885,Own,building,2000000.0,equity,2000000.0
1960,1960,4800.0,2021-01-30,Machinery,4743.0,AS00001894,Own,equipment,4800.0,equity,4800.0
1961,1961,4800.0,2021-01-30,Machinery,4743.0,AS00001894,Own,equipment,4800.0,equity,4800.0
1962,1962,4800.0,2021-01-30,Machinery,4743.0,AS00001894,Own,equipment,4800.0,equity,4800.0
1963,1963,20000.0,2020-02-29,Machinery,4743.0,AS00001892,Own,equipment,20000.0,equity,20000.0
1964,1964,20000.0,2020-02-29,Machinery,4743.0,AS00001892,Own,equipment,20000.0,equity,20000.0
1965,1965,800000.0,2022-04-05,"Vehicles (cars, motorbikes, bicycles, truck, bus, tractor…)",4743.0,AS00008284,Own,equipment,800000.0,equity,800000.0
1966,1966,70000.0,2014-04-19,Machinery,4744.0,AS00001388,Own,equipment,70000.0,equity,70000.0
1967,1967,200000.0,2011-04-19,Machinery,4744.0,AS00001389,Own,equipment,200000.0,equity,200000.0
1968,1968,60000.0,2014-04-19,Machinery,4744.0,AS00001390,Own,equipment,60000.0,equity,60000.0
1969,1969,132000.0,2015-04-19,Machinery,4744.0,AS00001391,Own,equipment,132000.0,equity,132000.0
1970,1970,6000.0,2017-04-19,"Electrical appliances (fan, vacuum cleaner...)",4744.0,AS00001392,Own,equipment,6000.0,equity,6000.0
1971,1971,2000.0,2021-03-01,Other (specify),4744.0,AS00001393,Own,equipment,2000.0,equity,2000.0
1972,1972,3000.0,2014-04-19,"Electrical appliances (fan, vacuum cleaner...)",4744.0,AS00001394,Own,equipment,3000.0,equity,3000.0
1973,1973,8500.0,2018-04-19,"Office equipment (printer, scanner, external harddrive, calculator, till...)",4744.0,AS00001395,Own,equipment,8500.0,equity,8500.0
1974,1974,4000.0,2018-04-19,"Furniture (office : desks, chairs, tables, cupboards..…)",4744.0,AS00001396,Own,equipment,4000.0,equity,4000.0
1975,1975,7000.0,2011-04-19,"Office equipment (printer, scanner, external harddrive, calculator, till...)",4744.0,AS00001398,Own,equipment,7000.0,equity,7000.0
1976,1976,15000.0,2016-04-19,"Furniture (office : desks, chairs, tables, cupboards..…)",4744.0,AS00001397,Own,equipment,15000.0,equity,15000.0
1977,1977,15000.0,2016-04-19,"Furniture (office : desks, chairs, tables, cupboards..…)",4744.0,AS00001397,Own,equipment,15000.0,equity,15000.0
1978,1978,15000.0,2016-04-19,"Furniture (office : desks, chairs, tables, cupboards..…)",4744.0,AS00001397,Own,equipment,15000.0,equity,15000.0
1979,1979,26300.0,2014-04-19,"Building (factory, office, reception…)",4744.0,AS00001399,Rent,,,,
1980,1980,40000.0,2019-09-10,Machinery,4745.0,AS00001277,Own,equipment,40000.0,equity,40000.0
1981,1981,5000.0,2019-09-10,"Building (factory, office, reception…)",4745.0,AS00001276,Rent,,,,
1982,1982,1200.0,2020-01-16,"Furniture (office : desks, chairs, tables, cupboards..…)",4745.0,AS00002569,Own,equipment,1200.0,equity,1200.0
1983,1983,1200.0,,"Furniture (office : desks, chairs, tables, cupboards..…)",4745.0,AS00002569,Own,equipment,1200.0,equity,1200.0
1984,1984,5000.0,2016-02-17,Machinery,4748.0,AS00001370,Own,equipment,5000.0,equity,5000.0
1985,1985,2500.0,2016-12-31,"Building (factory, office, reception…)",4748.0,AS00001371,Rent,,,,
1986,1986,2500.0,2016-12-31,"Building (factory, office, reception…)",4748.0,AS00001371,Rent,,,,
1987,1987,2500.0,2016-12-31,"Building (factory, office, reception…)",4748.0,AS00001371,Rent,,,,
1988,1988,2500.0,2016-12-31,"Building (factory, office, reception…)",4748.0,AS00001371,Rent,,,,
1989,1989,2500.0,2016-12-31,Land,4748.0,AS00001371,Rent,,,,
1990,1990,20000.0,2011-04-26,Machinery,4759.0,AS00001591,Own,equipment,20000.0,equity,20000.0
1991,1991,70000.0,2020-04-26,Machinery,4759.0,AS00001592,Own,equipment,70000.0,equity,70000.0
1992,1992,30000.0,2021-04-25,Machinery,4759.0,AS00001594,Own,equipment,30000.0,equity,30000.0
1993,1993,3500.0,2020-04-14,"Furniture (office : desks, chairs, tables, cupboards..…)",4759.0,AS00001596,Own,equipment,3500.0,equity,3500.0
1994,1994,600000.0,2018-04-26,"Vehicles (cars, motorbikes, bicycles, truck, bus, tractor…)",4759.0,AS00001598,Own,equipment,600000.0,equity,600000.0
1995,1995,5000.0,2020-05-12,"Furniture (office : desks, chairs, tables, cupboards..…)",4759.0,AS00001595,Own,equipment,5000.0,equity,5000.0
1996,1996,32000.0,2020-05-18,Machinery,4759.0,AS00001593,Own,equipment,32000.0,equity,32000.0
1997,1997,500000.0,2020-11-11,Machinery,4759.0,AS00001590,Own,equipment,500000.0,equity,500000.0
1998,1998,200.0,,Land,4759.0,AS00001597,Rent,,,,
1999,1999,2000.0,2020-09-07,Machinery,4761.0,AS00001613,Own,equipment,2000.0,equity,2000.0
2000,2000,3500.0,2015-04-28,Machinery,4761.0,AS00001630,Own,equipment,3500.0,equity,3500.0
2001,2001,3000.0,2015-04-28,Machinery,4761.0,AS00001631,Own,equipment,3000.0,equity,3000.0
2002,2002,12000.0,2015-04-28,Machinery,4761.0,AS00001632,Own,equipment,12000.0,equity,12000.0
2003,2003,3880.0,2021-04-05,"Inventory (stock, raw material)",4761.0,AS00001633,Own,,,,
2004,2004,5500.0,,Machinery,4761.0,AS00003402,Own,equipment,5500.0,equity,5500.0
2005,2005,5000.0,2017-08-10,Machinery,4761.0,AS00003403,Own,equipment,5000.0,equity,5000.0
2006,2006,5000.0,2017-08-10,Machinery,4761.0,AS00003403,Own,equipment,5000.0,equity,5000.0
2007,2007,1800.0,2019-08-10,"Furniture (office : desks, chairs, tables, cupboards..…)",4761.0,AS00003404,Own,equipment,1800.0,equity,1800.0
2008,2008,1500.0,2015-08-10,"Furniture (office : desks, chairs, tables, cupboards..…)",4761.0,AS00003405,Own,equipment,1500.0,equity,1500.0
2009,2009,20000.0,2015-09-01,Machinery,4761.0,AS00001612,Own,equipment,20000.0,equity,20000.0
2010,2010,20000.0,2015-09-01,Machinery,4761.0,AS00001612,Own,equipment,20000.0,equity,20000.0
2011,2011,432.0,2015-04-19,"Building (factory, office, reception…)",4761.0,AS00001614,Rent,,,,
2012,2012,432.0,2015-04-19,"Building (factory, office, reception…)",4761.0,AS00001614,Own,building,432.0,equity,432.0
2013,2013,432.0,2015-04-19,"Building (factory, office, reception…)",4761.0,AS00001614,Own,building,432.0,equity,432.0
2014,2014,432.0,2015-04-19,Land,4761.0,AS00001614,Own,land,432.0,equity,432.0
2015,2015,2500.0,2016-03-25,Machinery,4762.0,AS00001505,Own,equipment,2500.0,equity,2500.0
2016,2016,2500.0,2016-03-25,Machinery,4762.0,AS00001505,Own,equipment,2500.0,equity,2500.0
2017,2017,2500.0,2016-03-25,Machinery,4762.0,AS00001505,Own,equipment,2500.0,equity,2500.0
2018,2018,2500.0,2016-03-25,Machinery,4762.0,AS00001505,Own,equipment,2500.0,equity,2500.0
2019,2019,2500.0,2016-03-25,Machinery,4762.0,AS00001505,Own,equipment,2500.0,equity,2500.0
2020,2020,2500.0,2016-03-25,Machinery,4762.0,AS00001505,Own,equipment,2500.0,equity,2500.0
2021,2021,1500.0,2016-03-25,"Building (factory, office, reception…)",4762.0,AS00001506,Borrow,,,,
2022,2022,1500.0,2016-03-25,"Building (factory, office, reception…)",4762.0,AS00001506,Borrow,,,,
2023,2023,1500.0,2016-03-25,"Building (factory, office, reception…)",4762.0,AS00001506,Borrow,,,,
2024,2024,1500.0,2016-03-25,"Building (factory, office, reception…)",4762.0,AS00001506,Borrow,,,,
2025,2025,1500.0,2016-03-25,"Building (factory, office, reception…)",4762.0,AS00001506,Borrow,,,,
2026,2026,1500.0,2016-03-25,"Building (factory, office, reception…)",4762.0,AS00001506,Borrow,,,,
2027,2027,1500.0,2016-03-25,"Building (factory, office, reception…)",4762.0,AS00001506,Borrow,,,,
2028,2028,1500.0,2016-03-25,"Building (factory, office, reception…)",4762.0,AS00001506,Borrow,,,,
2029,2029,1500.0,2016-03-25,"Building (factory, office, reception…)",4762.0,AS00001506,Borrow,,,,
2030,2030,1500.0,2016-03-25,"Building (factory, office, reception…)",4762.0,AS00001506,Borrow,,,,
2031,2031,60000.0,2021-03-01,Machinery,4764.0,AS00001550,Own,equipment,60000.0,equity,60000.0
2032,2032,10000.0,2018-04-23,"Computers (laptop, desktop, display, keyboard, mouse)",4764.0,AS00001551,Own,equipment,10000.0,equity,10000.0
2033,2033,28000.0,2019-04-23,"Office equipment (printer, scanner, external harddrive, calculator, till...)",4764.0,AS00001552,Own,equipment,28000.0,equity,28000.0
2034,2034,8000.0,2019-04-23,"Furniture (office : desks, chairs, tables, cupboards..…)",4764.0,AS00001553,Own,equipment,8000.0,equity,8000.0
2035,2035,8000.0,2019-04-23,"Office equipment (printer, scanner, external harddrive, calculator, till...)",4764.0,AS00001554,Own,equipment,8000.0,equity,8000.0
2036,2036,8000.0,2019-04-23,"Building (factory, office, reception…)",4764.0,AS00001555,Rent,,,,
2037,2037,70000.0,2008-04-23,Machinery,4767.0,AS00001571,Own,equipment,70000.0,equity,70000.0
2038,2038,3500.0,2008-04-23,Machinery,4767.0,AS00001574,Own,equipment,3500.0,equity,3500.0
2039,2039,7000.0,2008-04-23,Machinery,4767.0,AS00001575,Own,equipment,7000.0,equity,7000.0
2040,2040,8000.0,2008-04-23,Machinery,4767.0,AS00001576,Own,equipment,8000.0,equity,8000.0
2041,2041,8000.0,2008-04-23,Machinery,4767.0,AS00001577,Own,equipment,8000.0,equity,8000.0
2042,2042,2000.0,2008-04-23,"Building (factory, office, reception…)",4767.0,AS00001578,Rent,,,,
2043,2043,5000.0,2008-04-23,Machinery,4767.0,AS00001573,Own,equipment,5000.0,equity,5000.0
2044,2044,5000.0,2008-04-23,Machinery,4767.0,AS00001572,Own,equipment,5000.0,equity,5000.0
2045,2045,8000000.0,2001-04-24,"Building (factory, office, reception…)",4785.0,AS00001581,Own,building,8000000.0,equity,8000000.0
2046,2046,2000000.0,2015-04-24,"Vehicles (cars, motorbikes, bicycles, truck, bus, tractor…)",4785.0,AS00001579,Own,equipment,2000000.0,equity,2000000.0
2047,2047,2500000.0,2001-04-24,Livestock related assets,4785.0,AS00001580,Own,live stock,2500000.0,equity,2500000.0
2048,2048,3000.0,2011-05-27,Other (specify),4785.0,AS00001919,Own,equipment,3000.0,equity,3000.0
2049,2049,300.0,2011-05-27,Other (specify),4785.0,AS00001920,Own,equipment,300.0,equity,300.0
2050,2050,200.0,2019-05-27,Other (specify),4785.0,AS00001921,Own,equipment,200.0,equity,200.0
2051,2051,15000.0,2019-05-27,Other (specify),4785.0,AS00001922,Own,equipment,15000.0,equity,15000.0
2052,2052,8640.0,2021-09-09,Other (specify),4785.0,AS00005151,Own,equipment,8640.0,equity,8640.0
2053,2053,40000.0,2021-09-10,Livestock related assets,4785.0,AS00005152,Own,live stock,40000.0,equity,40000.0
2054,2054,15000.0,2016-03-16,"Vehicles (cars, motorbikes, bicycles, truck, bus, tractor…)",4788.0,AS00001600,Own,equipment,15000.0,equity,15000.0
2055,2055,15000.0,2016-03-16,"Vehicles (cars, motorbikes, bicycles, truck, bus, tractor…)",4788.0,AS00001600,Own,equipment,15000.0,equity,15000.0
2056,2056,15000.0,2016-03-16,Machinery,4788.0,AS00001600,Own,equipment,15000.0,equity,15000.0
2057,2057,3000.0,2019-02-19,Machinery,4788.0,AS00001774,Own,equipment,3000.0,equity,3000.0
2058,2058,4500.0,2019-03-20,"Building (factory, office, reception…)",4788.0,AS00001775,Rent,,,,
2059,2059,20000.0,2020-09-01,Machinery,4789.0,AS00001634,Own,equipment,20000.0,equity,20000.0
2060,2060,3000.0,2020-09-01,"Furniture (office : desks, chairs, tables, cupboards..…)",4789.0,AS00001635,Own,equipment,3000.0,equity,3000.0
2061,2061,2000.0,2020-09-30,Machinery,4790.0,AS00001606,Own,equipment,2000.0,equity,2000.0
2062,2062,1000.0,2015-11-20,Land,4790.0,AS00005405,Own,land,1000.0,equity,1000.0
2063,2063,1000.0,2015-11-20,Land,4790.0,AS00005405,Own,land,1000.0,equity,1000.0
2064,2064,150.0,2020-12-30,Tools & implements,4790.0,AS00001607,Own,equipment,150.0,equity,150.0
2065,2065,150.0,2020-12-30,Other (specify),4790.0,AS00001607,Own,equipment,150.0,equity,150.0
2066,2066,500.0,2019-03-21,Other (specify),4791.0,AS00001611,Own,equipment,500.0,equity,500.0
2067,2067,500.0,2019-07-25,Other (specify),4791.0,AS00001609,Own,equipment,500.0,equity,500.0
2068,2068,300.0,2019-05-30,Other (specify),4791.0,AS00001610,Own,equipment,300.0,equity,300.0
2069,2069,4000.0,2018-10-25,Machinery,4791.0,AS00001608,Own,equipment,4000.0,equity,4000.0
2070,2070,4000.0,2018-10-25,Machinery,4791.0,AS00001608,Own,equipment,4000.0,equity,4000.0
2071,2071,1000.0,2017-09-21,"Building (factory, office, reception…)",4791.0,AS00005421,Rent,,,,
2072,2072,1000.0,2017-09-21,Land,4791.0,AS00005421,Rent,,,,
2073,2073,60000.0,2020-09-13,Machinery,4793.0,AS00001627,Own,equipment,60000.0,equity,60000.0
2074,2074,3500.0,2019-09-21,"Building (factory, office, reception…)",4793.0,AS00001628,Rent,,,,
2075,2075,3500.0,2019-09-21,"Building (factory, office, reception…)",4793.0,AS00001628,Rent,,,,
2076,2076,7000.0,2019-09-21,"Building (factory, office, reception…)",4793.0,AS00001628,Rent,,,,
2077,2077,150000.0,2012-01-20,Machinery,4794.0,AS00001638,Own,equipment,150000.0,equity,150000.0
2078,2078,150.0,2012-01-20,Machinery,4794.0,AS00001638,Own,equipment,150.0,equity,150.0
2079,2079,2000000.0,2016-02-01,Land,4794.0,AS00001639,Own,land,2000000.0,equity,2000000.0
2080,2080,2000000.0,2016-02-01,Land,4794.0,AS00001639,Own,land,2000000.0,equity,2000000.0
2081,2081,2000.0,2012-01-20,Land,4794.0,AS00001640,Rent,,,,
2082,2082,2000.0,2012-01-20,Land,4794.0,AS00001640,Rent,,,,
2083,2083,2000.0,2012-01-20,Land,4794.0,AS00001640,Rent,,,,
2084,2084,2000.0,2012-01-20,Land,4794.0,AS00001640,Rent,,,,
2085,2085,75000.0,2012-11-15,Land,4797.0,AS00001641,Own,land,75000.0,equity,75000.0
2086,2086,138000.0,2012-11-15,Machinery,4797.0,AS00001642,Own,equipment,138000.0,equity,138000.0
2087,2087,4000.0,2012-11-15,Machinery,4797.0,AS00001643,Own,equipment,4000.0,equity,4000.0
2088,2088,5000.0,2019-10-05,Machinery,4797.0,AS00001644,Own,equipment,5000.0,equity,5000.0
2089,2089,3000.0,2018-10-17,Machinery,4797.0,AS00001645,Own,equipment,3000.0,equity,3000.0
2090,2090,6600.0,2018-07-27,Machinery,4798.0,AS00001636,Own,equipment,6600.0,equity,6600.0
2091,2091,4500.0,2019-04-27,Machinery,4798.0,AS00001637,Own,equipment,4500.0,equity,4500.0
2092,2092,450.0,2019-04-27,Machinery,4798.0,AS00001637,Own,equipment,450.0,equity,450.0
2093,2093,5500.0,2016-04-21,"Building (factory, office, reception…)",4798.0,AS00005406,Rent,,,,
2094,2094,7000.0,2017-12-08,Other (specify),4816.0,AS00001666,Own,equipment,7000.0,equity,7000.0
2095,2095,4000.0,2019-09-19,Machinery,4816.0,AS00001667,Own,equipment,4000.0,equity,4000.0
2096,2096,800000.0,2012-10-17,"Building (factory, office, reception…)",4816.0,AS00001776,Own,building,800000.0,equity,800000.0
2097,2097,1000.0,2017-08-30,Machinery,4817.0,AS00001672,Own,equipment,1000.0,equity,1000.0
2098,2098,2000.0,2017-11-30,"Electrical appliances (fan, vacuum cleaner...)",4817.0,AS00001671,Own,equipment,2000.0,equity,2000.0
2099,2099,2000.0,2017-11-30,"Electrical appliances (fan, vacuum cleaner...)",4817.0,AS00001671,Own,equipment,2000.0,equity,2000.0
2100,2100,2000.0,2017-11-30,Machinery,4817.0,AS00001671,Own,equipment,2000.0,equity,2000.0
2101,2101,2000.0,2017-11-30,Machinery,4817.0,AS00001671,Own,equipment,2000.0,equity,2000.0
2102,2102,1000.0,2019-08-15,"Building (factory, office, reception…)",4817.0,AS00005409,Rent,,,,
2103,2103,10000.0,2016-03-07,"Building (factory, office, reception…)",4819.0,AS00001843,Rent,,,,
2104,2104,50000.0,2016-04-07,Machinery,4819.0,AS00001844,Own,equipment,50000.0,equity,50000.0
2105,2105,14000.0,2017-05-17,"Office equipment (printer, scanner, external harddrive, calculator, till...)",4819.0,AS00001845,Own,equipment,14000.0,equity,14000.0
2106,2106,8000.0,2017-05-17,"Office equipment (printer, scanner, external harddrive, calculator, till...)",4819.0,AS00001846,Own,equipment,8000.0,equity,8000.0
2107,2107,700000.0,2019-06-10,Machinery,4820.0,AS00001678,Own,equipment,700000.0,equity,700000.0
2108,2108,700000.0,,Machinery,4820.0,AS00001678,Own,equipment,700000.0,equity,700000.0
2109,2109,500000.0,2018-03-01,"Vehicles (cars, motorbikes, bicycles, truck, bus, tractor…)",4820.0,AS00001682,Own,equipment,500000.0,equity,500000.0
2110,2110,500000.0,,"Vehicles (cars, motorbikes, bicycles, truck, bus, tractor…)",4820.0,AS00001682,Own,equipment,500000.0,equity,500000.0
2111,2111,70000.0,2020-04-08,Machinery,4820.0,AS00001679,Own,equipment,70000.0,equity,70000.0
2112,2112,70000.0,,Machinery,4820.0,AS00001679,Own,equipment,70000.0,equity,70000.0
